published_at,keywords,entertainment,politics,finance
2015-10-14T18:20:54+0000,[subscribers are  king — more specifically international subscribers.   when netflix reports third-quarter results wednesday evening],0,0,0
2012-09-10T00:02:03+0000,"[cnbc, articles, business news, source:tagname:financial times]",0,0,0
2019-06-04T00:48:42+0000,"[\"\" the prosecutors said in a letter to judge ann donnelly in u.s. district court in brooklyn]",0,0,0
2019-03-12T14:43:17+0000,[the mcat exam],0,0,0
2009-07-06T19:41:44+0000,"[cnbc, articles, bonds, american international group inc, bank of america corp, cisco systems inc, goldman sachs group inc, markets, stocks, stock blog, source:tagname:cnbc us source]",0,0,0
2017-02-03T13:01:52+0000,[which said ford is better positioned than its competitors to withstand a potential border tax.  — amgen came in 10 cents above estimates],0,0,0
2017-10-12T11:20:30+0000,"[cnbc, articles, economy, business, markets, apple inc, technology, mobile, social media, business news, social media, us: news, do not use consumer, source:tagname:reuters]",0,0,0
2007-03-15T01:22:09+0000,"[cnbc, articles, cnbc tv, fast money, source:tagname:cnbc us source]",0,0,0
2012-10-26T04:59:00+0000,[or 17 cents per share],0,0,0
2015-03-25T16:57:43+0000,[i think you see the iphone growing really well but the ipad is not and so if the watch grows really well],0,0,0
2011-02-18T00:01:57+0000,"[cnbc, articles, activision blizzard inc, gamestop corp, microsoft corp, nintendo co ltd, sony group corp, ubisoft entertainment sa, technology, gaming, video games, source:tagname:cnbc us source]",0,0,0
2021-04-19T13:06:24+0000,[which was announced in september.the competition and markets authority has been instructed to compile a report for dowden on the competition and national security aspects of the deal before july 30. dowden could then approve the deal],0,0,0
2007-11-14T21:36:16+0000,"[cnbc, articles, blackrock inc, citigroup inc, goldman sachs group inc, nyse euronext, business news, leadership, business strategy, ceos, source:tagname:cnbc us source]",0,0,0
2021-07-27T14:17:49+0000,"[\"\" cdc director rochelle walensky told reporters on a call. \"\"today]",0,0,0
2015-07-04T15:28:03+0000,"[\"\" said  christopher koller]",0,0,0
2020-07-30T16:35:10+0000,[years of deflection around touchy issues may have undermined their overall credibility with both lawmakers and the public. so congress thinks there's a real problem here. but we didn't learn anything about what they plan to do about it. and that's probably because the members simply don't know. it's likely all four companies will be highly scrutinized for any market pivots or strategic acquisitions moving forward. but scrutiny doesn't equal action. this isn't a new american problem. it's easy to diagnose problems: rising health care costs],0,0,0
2014-02-12T14:24:15+0000,"[\"\" letta said after an hour-long meeting with  renzi in which neither man was willing to back down]",0,0,0
2012-10-02T13:35:00+0000,"[cnbc, articles, information technology, california, north america, united states, press releases, cnbc information and policies, cnbc: news releases, source:tagname:business wire]",0,0,0
2021-06-17T13:36:06+0000,"[to a certain extent has been incredibly resilient and i think those companies who have been digitally savvy have absolutely embraced this opportunity to communicate with their customers on a digital scale.\"\" in addition]",0,0,0
2017-08-04T09:36:11+0000,"[\"\" james butterfill]",0,0,0
2018-06-07T15:06:40+0000,[the warriors are playing against the cleveland cavaliers in the nba finals. but this time around],0,0,0
2012-06-11T16:32:50+0000,"[cnbc, articles, merck & co inc, dole food company inc, wendys co, pfizer inc, mcdonald's corp, general electric co, costco wholesale corp, stericycle inc, business news, economy, us economy, us: news, source:tagname:usa today]",0,0,0
2011-01-27T22:45:01+0000,"[cnbc, articles, davos 2011, business news, economy, source:tagname:cnbc us source]",0,0,0
2015-05-09T18:00:00+0000,"[\"\" says dr. neil clark warren]",0,0,0
2014-08-25T21:02:12+0000,[but i don't think the xlf is the  best way to play it],0,0,0
2008-05-07T22:43:32+0000,"[cnbc, articles, murphy oil corp, otter tail corp, verifone systems inc, cnbc tv, mad money, source:tagname:cnbc us source]",0,0,0
2018-06-12T12:37:08+0000,"[\"\" he said.  deeplens is amazon's equivalent of google's clips \"\"smart\"\" camera]",0,0,0
2015-07-24T22:13:30+0000,[the idea that there is big trouble in not-so-little china],0,0,0
2015-08-24T01:00:15+0000,[it will likely take longer than year end to get back to  break even],0,0,0
2017-05-28T19:12:49+0000,[signs of life in the dismal retail sector. last week],0,0,0
2019-05-13T13:51:01+0000,"[\"\" butterfield said in a presentation.he also pitched slack as a software-focused company that believes the world is \"\"only at the beginning\"\" of its reliance on software. in that essence]",0,0,0
2013-04-17T16:11:36+0000,[with daily active users topping 10 million. it has  fallen off of those highs],0,0,0
2012-10-02T15:00:00+0000,"[cnbc, articles, biotech and pharmaceuticals, california, north america, united states, health & science, press releases, cnbc information and policies, cnbc: news releases, source:tagname:business wire]",0,0,0
2014-07-18T12:39:41+0000,"[\"\" she said. read moreimf calls on the us to hike its minimum  wage rate\"]",0,0,0
2012-10-03T15:24:00+0000,"[cnbc, articles, amerigroup corp, anthem inc, europe, new jersey, indiana, north america, united states, press releases, cnbc information and policies, cnbc: news releases, source:tagname:business wire]",0,0,0
2011-10-27T23:36:57+0000,[oct. 28:joe terranova],0,0,0
2008-12-02T23:03:21+0000,"[cnbc, articles, 3m co, cnbc tv, fast money, source:tagname:cnbc us source]",0,0,0
2015-06-20T13:53:30+0000,"[\"\" paul]",0,0,0
2016-03-16T23:11:42+0000,[i  think a lot of tomorrow will be spillover from what the fed had  to say],0,0,0
2021-03-30T12:27:27+0000,[or nfts],0,0,0
2017-12-13T21:31:38+0000,"[\"\" she said. \"\"we don't have a terrific record. and the fact that those valuations are high doesn't mean that they are necessarily overvalued.\"\"yellen said the low-rate environment is supportive of higher valuations. \"\"we are enjoying solid economic growth with low inflation. and the risks to the global economy look more balanced than they have in many years]",0,0,0
2013-05-14T12:02:00+0000,"[cnbc, articles, commodity markets, futures & commodities, futures now, futures, cnbc tv, source:tagname:cnbc us source]",0,0,0
2011-03-31T10:00:22+0000,"[cnbc, articles, cnbc tv, europe: television, emea: press releases, source:tagname:cnbc us source]",0,0,0
2018-10-31T10:38:22+0000,"[\"\" musk told an audience in 2015 when he unveiled starlink. \"\"the goal would be to have a majority of long-distance internet traffic go over this network.\"\"but the program is struggling to hire and retain staff]",0,0,0
2015-01-16T13:24:27+0000,"[this is the area to be opportunistic in.\"\"\"]",0,0,0
2019-08-25T19:04:53+0000,"[cnbc, articles, amazon.com inc, kohl's corp, walmart inc, cvs health corp, old copper company inc, walt disney co, target corp, breaking news: business, apparel retail, breaking news: major, retail industry, business, business news, retail, discounters, apparel, e-commerce, food retail, source:tagname:cnbc us source]",0,0,0
2016-06-20T10:00:00+0000,"[fact-based analyst.\"\" he joins a  clinton team that includes other ex-white house aides such as  campaign chairman john podesta and communications director  jennifer palmieri.\"]",0,0,0
2013-03-25T16:49:04+0000,"[cnbc, articles, wall street, economy, europe, cyprus, euro, credit market, cnbc events, netnet, source:tagname:cnbc us source]",0,0,0
2007-11-20T23:20:17+0000,"[cnbc, articles, cnbc tv, fast money, source:tagname:cnbc us source]",0,0,0
2017-03-28T17:54:40+0000,"[\"\" said sood]",0,0,0
2017-05-30T01:02:20+0000,[haitong securities],0,0,0
2009-08-07T15:05:40+0000,"[cnbc, articles, companies, source:tagname:the new york times]",0,0,0
2012-10-24T12:00:00+0000,"[cnbc, articles, washington, texas, new york city, new york, massachusetts, georgia, denver, colorado, boston, atlanta, north america, united states, press releases, japan, cnbc information and policies, cnbc: news releases, source:tagname:business wire]",0,0,0
2013-08-16T17:03:20+0000,"[cnbc, articles, cnbc's net/net, apple inc, netnet, cnbc events, source:tagname:cnbc us source]",0,0,0
2016-06-20T15:20:56+0000,"[\"\"  deutsche bank's lloyd walmsley wrote in a note to clients sunday. 2. analyst who called  oil rebound: $80 is next stop  the price of oil is going to rise to $80 in the next year on  supply constraints]",0,0,0
2008-12-05T02:12:17+0000,"[cnbc, articles, investing, personal finance, savings, source:tagname:cnbc us source]",0,0,0
2011-09-26T22:57:13+0000,"[cnbc, articles, microsoft corp, alphabet class a, business news, economy, us economy, us: news, source:tagname:cnbc us source]",0,0,0
2007-04-20T00:45:20+0000,"[cnbc, articles, cnbc tv, fast money, source:tagname:cnbc us source]",0,0,0
2012-10-03T12:47:00+0000,[oceanographic],0,0,0
2008-06-13T15:56:23+0000,"[cnbc, articles, opinion, blogs, two way street, source:tagname:cnbc us source]",0,0,0
2012-10-05T17:37:00+0000,"[cnbc, articles, titan international inc, illinois, north america, united states, press releases, cnbc information and policies, cnbc: news releases, source:tagname:business wire]",0,0,0
2015-10-30T06:37:06+0000,"[cnbc, articles, banks, finance, financials, source:tagname:cnbc europe source]",0,0,1
2017-03-08T19:54:28+0000,[buffalo wild wings' board and management team have sold the vast majority of all stock ever owned],0,0,0
2018-06-06T09:53:18+0000,"[\"\" she said. \"\"i don't know where i'm going to go. to leave my things]",0,0,0
2008-01-24T16:35:23+0000,"[cnbc, articles, currencies, what would warren buffett do? - timeless strategies, recession worries persist despite surprise rate cut, some basics about investing in this kind of market, markets, source:tagname:reuters]",0,0,0
2015-11-24T11:25:41+0000,[people want an easy way to  understand and compare their options online],0,0,0
2017-02-09T10:03:23+0000,[some legal experts say it could make it more difficult for the labor department to find a way to justify scrapping or significantly altering the rule.this marks the second time now a federal district court has upheld the fiduciary rule. a third court],0,0,0
2016-10-21T12:08:24-0400,[self-handicaps are excuses offered before an event.  the idea is that by shaping expectations],0,0,0
2020-06-15T11:48:04+0000,"[cnbc, articles, italy, greece, astrazeneca plc, health care industry, biotechnology, pharmaceuticals, business, asia economy, markets, disease outbreaks, infectious diseases, live blog, breaking news: business, politics, united states, meg tirrell, walt disney co, paris, apple inc, delta air lines inc, shanghai, china, pfizer inc, illumina inc, jpmorgan chase & co, bank of america corp, wells fargo & co, beijing, singapore, ice brent crude (jan'22), wti crude (dec'21), cnbc data visualizations, coronavirus, biotech and pharmaceuticals, world news, business news, china economy, china politics, europe economy, asia markets, china markets, health & science, source:tagname:cnbc asia source]",0,1,0
2012-11-02T18:26:00+0000,[considering that banks today are already highly risk averse. the additional uncertainty brought on by the disaster],0,0,0
2018-12-20T13:03:48+0000,"[which cites a number of factors including valuation. the health insurer's stock has fallen about 8 percent over the past month.ppg industries – ppg was upgraded to \"\"outperform\"\" from \"\"sector perform\"\" at rbc capital markets]",0,0,0
2010-03-04T17:05:29+0000,"[cnbc, articles, tech check, technology, source:tagname:the new york times]",0,0,0
2014-10-02T19:56:18+0000,"[cnbc, articles, us: news, jpmorgan chase & co, business news, finance, banks, source:tagname:the new york times]",0,0,1
2017-04-11T17:15:00+0000,"[cnbc, articles, sean spicer, politics, white house, us: news, source:tagname:]",0,1,0
2015-04-28T16:56:26+0000,[the company's ceo],0,0,0
2020-01-22T14:26:48+0000,"[\"\" said the lawsuit]",0,0,0
2021-03-15T21:39:14+0000,[google],0,0,0
2013-07-15T11:54:10+0000,[according to the latest  bi-annual list from yougov's brandindex.  the u.s. survey is based on interviews with 20],0,0,0
2019-10-15T13:32:12+0000,"[\"\" engaged giuliani partners]",0,0,0
2017-11-07T18:52:08+0000,[it certainly makes it easy to do. ... i have no doubt it's a liability],0,0,0
2015-08-06T20:00:00+0000,"[\"\" said robert pavlik]",0,0,0
2013-10-25T22:51:10+0000,[and how  there has to be a moment where shares tumble precipitously],0,0,0
2012-10-03T06:01:00+0000,"[cnbc, articles, europe, eastern europe, wires, source:tagname:thomson financial news]",0,0,0
2019-09-24T22:23:26+0000,"[\"\" the chip-maker detailed in a press release. bank of america merrill lynch citigroup]",0,0,0
2015-05-13T14:22:33+0000,[if you will],0,0,0
2012-10-03T18:53:00+0000,[because we've always],0,0,0
2019-11-25T15:11:21+0000,[sent higher on friday by positive analyst notes from stifel and suntrust],0,0,0
2016-03-10T01:36:05+0000,[the inflation picture overall is quite tame. for the  whole year],0,0,0
2018-01-11T13:51:04+0000,"[\"\" trump said wednesday.trump also reiterated concerns about amazon's effect on the u.s. postal service as it struggles to keep up with online orders. the comments mirror tweets from the president in december that named the e-commerce giant. dec tweet\"\"there's always been a fear for players like an amazon or a google that something like this could actually get through]",0,0,0
